0,1,2,3,4,5,6,7
7 bed+2 BQ swimming pool house around Ability square,"Beds: 7, Baths: 8",MEMBER,"Accra, Houses","GH₵ 3,500,000",39 days,,
EXEC 4 BEDROOM HOUSE @ KASOA CRISPO SALE,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 450,000",39 days,,
NEWLY BUILT 4 BEDROOM S / C @ SPINTEX SALE,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,044,000",39 days,,
Uncompleted 3 Bedrooms House For Sale At Kokrobitey,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 175,000",39 days,,
3 bedrooms uncompleted for sale at Teshie,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 300,000",39 days,,
4 bedrooms uncompleted for sale at Lashibi,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 400,000",39 days,,
Newly built 4 bedrooms town houses for rent Cantonment,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 30,000",39 days,,
Fully furnished 🌹4bed sale East Legon Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,646,910",39 days,,
3bedroom house sales @East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 945,000",39 days,,
❤️ 3bed House @,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 450,000",39 days,,
3 Bedroom House for Sale @ East Legon Hills,"Beds: 3, Baths: 2","Accra, Houses","GH₵ 640,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
Two Bedroom Semi-Detached Property in Ashongman Estates for Sale,"Beds: 2, Baths: 1","Accra, Houses","GH₵ 400,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
Four Bed Hse @ Botwe Lake Side,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,100,000",39 days,,
🍒 New 4bed House @ East Legon For Sale,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,880,000",39 days,,
5 Bedroom Terrazo House For Sale@ Kwashieman,"Beds: 5, Baths: 3","Accra, Houses","GH₵ 800,000",39 days,,,
Luxurious 4 bed self compound Agirigano,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,300,000",39 days,,
Executive 4 Bedroom House For Sale At Spintex Regimanuel gray,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 923,400",39 days,,
Executive 4 Bedroom House With BG For Sale At Agbogba,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 850,000",39 days,,
3 BEDROOMS ON A FULL PLOT OF LAND AT LAKESIDE COMMUNITY 5,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 900,000",39 days,,
Model 4 bedrooms American House.East legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,240,000",39 days,,
Swimming 5Bed house Sales Airport.🌹,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,248,000",39 days,,
A TITLE SPACIOUS 4 BEDROOMS HOUSE FOR SALE,"Beds: 4, Baths: 3","Accra, Houses","GH₵ 500,000",39 days,,,
swimming pool 4bed house Sale Airport,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,248,000",39 days,,
2 Bedroom House For Sale at Spintex,"Beds: 2, Baths: 1",MEMBER,"Accra, Houses","GH₵ 390,000",39 days,,
6 BR HOUSE FOR SALE - EAST AIRPORT,"Beds: 6, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,500,000",39 days,,
Lexus 4bed self compound sales @Achimota,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,350,000",39 days,,
House For Sale,"Beds: 5, Baths: 5","Central, Houses","GH₵ 270,000",39 days,,,
EXEC 4 B/R HUS 1 BQS FOR SALE AT SPINTEX,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,425,000",39 days,,
executive 3bedrooms self house for sale at east legon hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 896,000",39 days,,
executive bedrooms self house for sale at east legon American,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,320,000",39 days,,
Selling this 5 bedroom house @East Legon Adjiringanor,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 4,675,000",39 days,,
Selling this 6bedroom house@ East Legon ability area,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,876,000",39 days,,
4 Bedroom Executive House For Sale At Lakeside Estate,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,044,000",39 days,,
Selling this 4 bedroom house @Airport Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 11,000,000",39 days,,
"For Sale,5bdrms hse@Spintex-Sakumono","Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 2,205,000",39 days,,
4 Bdrms For Sale At Tantra Hill,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 250,000",39 days,,
Selling this 4bedroom uncompleted house @East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 627,000",39 days,,
Fantasic 4bedroom With Boysquarters At Spintex Hfc Estate Comm 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,350,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
4 Master Bedroom at Westhills Mall For Sale,"Beds: 4, Baths: 4","Accra, Houses","GH₵ 680,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
2 Bdrms For Sale At Ashongman Estate,"Beds: 2, Baths: 3",MEMBER,"Accra, Houses","GH₵ 320,000",39 days,,
5 Bdrms For Sale At East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 5,500,000",39 days,,
3 Bdrms For Sale At Spintex - Batsona,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 730,000",39 days,,
4 Bdrms For Sale At Amaseman,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 650,000",39 days,,
3 Bdrms For Sale At ACP Estate,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 380,000",39 days,,
3 Bdrms For Sale At East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 742,500",39 days,,
4 Bdrms For Sale At Amaseman Odumasi,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 350,000",39 days,,
Selling this 4bedroom house@Oyarifa,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,140,000",39 days,,
3 Bdrms For Sale At East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,100,000",39 days,,
3 Bdrms For Sale At Oyerifa,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 550,000",39 days,,
Selling this 3bedrooms house@Adjiringanor Trassacco estate,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 952,000",39 days,,
Executive 3 Bedrooms For Sale At East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 900,000",39 days,,
Executive 3 Bedrooms Selfcompound For Sale,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 820,000",39 days,,
House for sale at Kumasi Kokoben.,"Beds: 9, Baths: 7",MEMBER,"Kumasi, Houses","GH₵ 1,100,000",39 days,,
7 bed house well furnished on a 57 acre land at Aburi.,"Beds: 7, Baths: 9",MEMBER,"Eastern, Houses","GH₵ 24,920,000",39 days,,
EXERCUTIVE 4 BR HOUSE FOR SALE- OYIBI,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,500,000",39 days,,
special hot cakes 3bed House @Pokuase,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 550,000",39 days,,
"For sale, 1storey ,4bedroom house@Dzorwulu","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,120,000",39 days,,
4furnished bedroom house@Cantonments,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 6,510,000",39 days,,
Selling this 4bedroom house @Spintex,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,760,000",39 days,,
2 Flats For Sale At Assin Breku,"Beds: 7, Baths: 7","Central, Houses","GH₵ 780,000",39 days,,,
5bedroom house at Abuakw maakro,"Beds: 5, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 200,000",39 days,,
🍒 Swimming Pool House @ Katamanso,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,995,000",39 days,,
🍒🌹 4bed House @ Lake Side Botwe,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 900,000",39 days,,
8 bedrooms house at Ahodwo Daban,"Beds: 8, Baths: 7",MEMBER,"Kumasi, Houses","GH₵ 350,000",39 days,,
Newly built four bedroom house for sale at Dome..,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,100,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
5 bedroom house for sale at Ajirigano East Legon,"Beds: 5, Baths: 2",MEMBER,"Accra, Houses","GH₵ 4,600,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
7 bedrooms house at Kumasi Kenyase,"Beds: 7, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 280,000",39 days,,
4 Bedroom house for Sale at Lakeside Estate,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 450,000",39 days,,
3 Bedroom house for Sale Lakeside Estate Botwe,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 450,000",39 days,,
3 Bedroom house+Swimming pool for Sale Lakeside Estate,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 650,000",39 days,,
3 bedroom uncompleted house in Ashanti,"Beds: 3, Baths: 3","Ashanti, Houses","GH₵ 35,000",39 days,,,
5 bedroom House for Sale East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,100,000",39 days,,
Selling this 4bedroom house@Ashaley Botwe Lakeside community,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,140,000",39 days,,
Selling this 4bedroom house@East Airport,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,750,000",39 days,,
Selling this 4bedroom house@East Legon Adjiringanor,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,500,000",39 days,,
Selling this 3 bed house swimming pool @Tema community 25,"Beds: 3, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 1,650,000",39 days,,
Selling this 5bedroom house@East Legon,"Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,025,000",39 days,,
Selling this 5bedroom house@East Legon,"Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,025,000",39 days,,
executive 4bedrooms self house for sale at east legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,750,000",39 days,,
Selling this 5bedroom house@East Legon,"Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,025,000",39 days,,
Selling this 5bedroom house@East Legon,"Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,025,000",39 days,,
Selling this 4bedroom house@East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,160,000",39 days,,
3 Bdrms For Sale At Paraku Estate,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 660,000",39 days,,
"For sale,3 bedroom house@Spintex near coastal","Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 580,000",39 days,,
"For sale, 4 bedroom house@ Sakumono","Beds: 4, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,080,000",39 days,,
executive 3bedrooms self house for sale at east legon hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,400,000",39 days,,
2 Bdrms For Sale At Paraku Estate,"Beds: 2, Baths: 3",MEMBER,"Accra, Houses","GH₵ 270,000",39 days,,
executive 5bedrooms self house with swimming pool for sale lakeside,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,960,000",39 days,,
Executive 5 bedroom house + 2BQ at Ridge,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 5,000,000",39 days,,
executive 3bedrooms self house for sale at West trasaco,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,960,000",39 days,,
pool 5bedroom house sales @East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 4,250,000",39 days,,
Fantasic 4bedroom With Boysquarters At Spintex Hfc Estate Comm 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,350,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
3 Bedroom House For Sale at Kasoa,"Beds: 3, Baths: 2","Accra, Houses","GH₵ 250,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
5bedroom pool house for sale @Roman Ridge,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,900,000",39 days,,
Lexus 4bedroom house sale East Legon Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,012,000",39 days,,
For Sale 4 bed house East Legon >adjiriganor,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,715,000",39 days,,
3bedroom house 4sale @Ashongman,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 360,000",39 days,,
"For sale,4bedroom house @East Airport","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,650,000",39 days,,
executive newly built 4bedrooms house at lakeside eastate,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 986,000",40 days,,
executive 4bedrooms self house for sale at agbogba,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 896,000",40 days,,
Semi completed 6 bedrooms mansion for sale at east legon,"Beds: 6, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,100,000",40 days,,
6 bedroom house with 2 out on a half an acre now,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,360,000",40 days,,
house at Adenta,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 270,000",40 days,,
For sale 3 bedroom house spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 580,000",40 days,,
executive 5bedrooms self house with swimming pool,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 4,750,000",40 days,,
executive 3bedrooms self house for sale at lakeside eastate,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 650,000",40 days,,
Luxurious house at santasi kokoben,"Beds: 6, Baths: 7",MEMBER,"Kumasi, Houses","GH₵ 1,200,000",40 days,,
executive 3bedrooms self house for sale at east legon,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 870,000",40 days,,
executive 6bedrooms self house for sale at east legon,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,364,000",40 days,,
executive 3bedroom self house for sale at east legon adjinganor,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,624,000",40 days,,
4bedroom self House Sales @East Legon Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,011,000",40 days,,
6 BEDROOMS HOUSE FOR SALE AT TESANO(AGENCY TERMS APPLIED),"Beds: 6, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,522,892",40 days,,
4 bedroom house East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,800,000",40 days,,
"11 BEDROOMS FOR SALE AT TAKORDI(REG=GHC100, COMM=5%)","Beds: 10+, Baths: 5",MEMBER,"Sekondi Takoradi, Houses","GH₵ 500,000",40 days,,
this 3bedroom house@Ashaley Botwe Lakeside,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 450,000",40 days,,
EXEC 4 BEDROOM HOUSE @ GBAWE ZERO SALE,"Beds: 4, Baths: 1",MEMBER,"Accra, Houses","GH₵ 500,000",40 days,,
Light Properties in East Legon,"Beds: 5, Baths: 3","Accra, Houses","GH₵ 1,200,000",40 days,,,
Selling this 4bedrooms house@East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,360,000",40 days,,
Fantasic 4bedroom With Boysquarters At Spintex Hfc Estate Comm 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,350,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Selling this 4bedroom house@East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 7,280,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
5 bedroom Swimming pool house at East Legon America,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 7,000,000",40 days,,
Six bedroom at Botwe NmaiDjorn,"Beds: 6, Baths: 4",MEMBER,"Accra, Houses","GH₵ 250,000",40 days,,
EXEC 5 B/R HUS FOR SALE AT SPINTEX,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,140,000",40 days,,
4 bedroom storey for sale at Lakeside-Estates,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,156,768",40 days,,
EXEC 7 UNITS APTS HOUSE @ KASOA 4 SALE,"Beds: 10+, Baths: 10+",MEMBER,"Accra, Houses","GH₵ 2,750,000",40 days,,
UNCOMPLETED 4 B/R 1 BQS AT ASHONGMAN ESTATE,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,140,000",40 days,,
wow 4bedroom self compound @Achimota light,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,430,000",40 days,,
"5 Bedroom House @ Kasoa, West Hills Mall","Beds: 5, Baths: 3","Accra, Houses","GH₵ 456,000",40 days,,,
4 bedroom house@East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,240,000",40 days,,
EXEC 3 B/R HUS FOR SALE AT ASHONGMAN ESTATE,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 627,000",40 days,,
Lexus 4bedroom self house @East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,565,000",40 days,,
Selling this 4bedroom house@Spintex Sakumono,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,156,460",40 days,,
4 bedroom house@Tema Community 10,"Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 3,080,000",40 days,,
4 bed🌺 story buildinghouse 🌹Achimota💗🕊️🧡,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,100,000",40 days,,
newly built 3bedroom hse 4 sale at east Legon hills,"Beds: 3, Baths: 1",MEMBER,"Accra, Houses","GH₵ 450,000",40 days,,
newly built 3bedroom hse 4 sale at lakeside Estate,"Beds: 3, Baths: 1",MEMBER,"Accra, Houses","GH₵ 550,000",40 days,,
EXEC 3 B/R HUS AT ASHONGMAN ESTATE FOR SALE,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 380,000",40 days,,
3bedroom for sale at East Legon kf,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,350,000",40 days,,
Three bedroom house at Kwabenya,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 350,000",40 days,,
Executive Mansion,"Beds: 6, Baths: 8","Greater Accra, Houses","GH₵ 2,000,000",40 days,,,
Executive 2 bedroom house for rent at spintex,"Beds: 2, Baths: 3","Accra, Houses","GH₵ 1,300",40 days,,,
EXEC 4 B/R TOWNHOUSES AT AIRPORT RESIDENTIAL,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,705,000",40 days,,
Four bedroom house at Legon Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,500,000",40 days,,
Executive newly built 4bedroom hse 4 sale at East Legon hills,"Beds: 4, Baths: 1",MEMBER,"Accra, Houses","GH₵ 800,000",40 days,,
Executive 4bedroom hse 4 sale at east Legon hills,"Beds: 4, Baths: 1",MEMBER,"Accra, Houses","GH₵ 983,253",40 days,,
3 Bedroom House for Sale @ East Legon Hills,"Beds: 3, Baths: 2","Accra, Houses","GH₵ 640,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
3 BEDROOM HOUSE FOR SALE IN TEMA,"Beds: 3, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 696,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Top Rich 4bed self compound @Achimota,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,425,000",40 days,,
4 Bedroom house for Sale East Legon Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 980,000",40 days,,
4 Bedroom fully furnished East Legon Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,900,000",40 days,,
Selling this 3bedroom house@Spintex road,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 810,000",40 days,,
Special 4 bedroom self compound @Achimota Mall,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,568,000",40 days,,
4 Bedroom +Swimming pool house for Sale at East Legon Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,900,000",40 days,,
"For sale,4bedroom house @Tema C.25","Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 702,000",40 days,,
Semi completed 4 bedroom house for sale at east legon hills,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 520,000",40 days,,
NEWLY BUILT 4BEDRM HSE 4SALE@ADENTA,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 800,000",40 days,,
Selling this 5bedroom house@East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 4,662,080",40 days,,
Executive newly built three bedrooms house available at Lakeside Estate,"Beds: 3, Baths: 4","Accra, Houses","GH₵ 450,000",40 days,,,
ADJIRIGANOR 4-BEDROOM HOUSE FOR SALE*,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,445,960",40 days,,
Selling this 5bedroom house@Tema community,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 5,130,000",40 days,,
house and land for sale @ Oyibi,"Beds: 4, Baths: 2","Accra, Houses","GH₵ 800,000",40 days,,,
3bedroom house@Spintex Batsonaa,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 580,000",40 days,,
Selling this 5bedroom @Kwabenya,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,450,000",40 days,,
5 bedroom self house@East Legon American house,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 5,200,000",40 days,,
5 bedroom house for sale at ADENTA,"Beds: 5, Baths: 1",MEMBER,"Accra, Houses","GH₵ 867,576",40 days,,
For sale 5 bedroom house self house@East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 5,200,000",40 days,,
2 plots of land with a building on same location,"Beds: 4, Baths: 3","Kumasi, Houses","GH₵ 144,532",40 days,,,
6 bedroom house for sale at East Legon,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 4,048,689",40 days,,
4bedroom 💜house 💐sales🌹Achimota mall,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,410,000",40 days,,
5 bedroom house@East Legon Adjiriganor,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,900,000",40 days,,
Two bedroom house plus maid room at Haatso,"Beds: 2, Baths: 3","Accra, Houses","GH₵ 700,000",40 days,,,
3 bedroom house Lakeside Estate Botwe,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 500,000",40 days,,
